Episode Reward,Penalties,Simulation Steps,Validation Reward,Distance Travelled
-16.71128055176194,-20,5,14.997763796374674, 0
86.82814636989315,-20,39,24.45205633239997, 0
-13.022006746115903,-20,4,57.68602993818135, 0
-5.795089982623047,-20,7,-4.832032202617337, 0
-7.918866649108068,-20,7,-6.497093140366412, 0
-5.5488383631261975,-20,8,14.955717575303002, 0
-15.01481029532354,-20,4,-3.9240134253195134, 0
-13.020354803902961,-20,4,-1.0770279894413726, 0
-10.261994367729029,-20,6,-7.076411583767194, 0
-10.855120120389712,-20,7,-2.2018863708405743, 0
